ID;User_ID;Table_rank_2024_03;Person;net_worth_in_BillionUSD_2024_03;Age_of_person_2024_03;Date_of_data
1815;1475;1815;Sergey Lomakin;1,7;50;03-30-2024
1816;1639;1816;Wang Chaobin;1,7;68;03-30-2024
1817;1904;1817;Fredrik Oesterberg;1,7;53;03-30-2024
1818;2628;1818;V. Prem Watsa;1,7;73;03-30-2024
1819;925;1819;Li Liangbin;1,7;56;03-30-2024
1820;1624;1820;Ren Jianhua;1,7;67;03-30-2024
1821;3233;1821;Femi Otedola;1,7;61;03-30-2024
1822;2079;1822;Deepak Mehta;1,7;67;03-30-2024
1823;1501;1823;Torsten Toeller;1,7;57;03-30-2024
1824;761;1824;Su Qingcan;1,7;55;03-30-2024
1825;2147;1825;Stewart Butterfield;1,7;51;03-30-2024
1826;3183;1826;Norbert Dentressangle and family;1,7;69;03-30-2024
1827;2150;1827;Chang Jianming and family;1,7;59;03-30-2024
1828;1098;1828;Tseng Cheng;1,7;62;03-30-2024
1829;1958;1829;Scott Lin;1,7;91;03-30-2024
1830;1326;1830;Georg Haub;1,7;62;03-30-2024
1831;1768;1831;Lu Di;1,7;;03-30-2024
1832;3184;1832;Ron Corio;1,7;62;03-30-2024
1833;1875;1833;Peter Sperling;1,7;64;03-30-2024
1834;1751;1834;Pavan Jain;1,7;72;03-30-2024
1835;1649;1835;Faisal Bin Qassim Al Thani;1,7;76;03-30-2024
1836;1777;1836;Jorge Perez;1,7;74;03-30-2024
1837;1868;1837;Andres Santo Domingo;1,7;45;03-30-2024
1838;3185;1838;Joe Rogers Jr;1,7;77;03-30-2024
1839;1807;1839;Vasily Anisimov;1,7;72;03-30-2024
1840;1532;1840;Huang Dawen;1,7;63;03-30-2024
1841;1832;1841;Bill Gross;1,7;79;03-30-2024
1842;1749;1842;Asok Kumar Hiranandani;1,7;69;03-30-2024
1843;1746;1843;William Heinecke;1,7;74;03-30-2024
1844;2581;1844;Inder Jaisinghani;1,7;71;03-30-2024
1845;1974;1845;Nelson Peltz;1,7;81;03-30-2024
1846;2430;1846;Cho Jyh-jer;1,7;75;03-30-2024
1847;1795;1847;Ian Wood and family;1,7;81;03-30-2024
1848;2007;1848;Wang Junmin;1,7;55;03-30-2024
1849;2002;1849;David Teoh;1,7;68;03-30-2024
1850;2005;1850;Kenny Troutt;1,7;76;03-30-2024
1851;2122;1851;Yao Kuizhang;1,7;59;03-30-2024
1852;2271;1852;Bernhard Braun-Luedicke;1,7;47;03-30-2024
1853;2272;1853;Eva Maria Braun-Luedicke;1,7;37;03-30-2024
1854;2273;1854;Friederike Braun-Luedicke;1,7;40;03-30-2024
1855;2331;1855;Lorinc Meszaros;1,7;58;03-30-2024
1856;1466;1856;Artem Khachatryan;1,6;49;03-30-2024
1857;1838;1857;Stanley Hubbard;1,6;90;03-30-2024
1858;1906;1858;Aziz Akhannouch and family;1,6;63;03-30-2024
1859;2437;1859;Daniel Feffer;1,6;64;03-30-2024
1860;2726;1860;Chu Mang Yee and family;1,6;64;03-30-2024
1861;1382;1861;Jeffrey Gundlach;1,6;65;03-30-2024
1862;1464;1862;Jared Isaacman;1,6;41;03-30-2024
1863;1905;1863;Shiv Kishan Agrawal;1,6;83;03-30-2024
1864;1450;1864;Paul Foster;1,6;66;03-30-2024
1865;1940;1865;Archie Hwang;1,6;71;03-30-2024
1866;3190;1866;Alfred West Jr;1,6;81;03-30-2024
1867;1203;1867;Nicholas Pritzker;1,6;80;03-30-2024
1868;1977;1868;Mike Repole;1,6;56;03-30-2024
1869;1833;1869;Sue Gross;1,6;74;03-30-2024
1870;2040;1870;Rajinder Gupta;1,6;65;03-30-2024
1871;1512;1871;Yu Qibing and family;1,6;58;03-30-2024
1872;2466;1872;Sunjay Kapur;1,6;52;03-30-2024
1873;2087;1873;Gretel Packer;1,6;57;03-30-2024
1874;2882;1874;Shao Qinxiang;1,6;69;03-30-2024
1875;2438;1875;Ruben Feffer;1,6;;03-30-2024
1876;1443;1876;Daniel Chiu;1,6;63;03-30-2024
1877;1543;1877;Lin Fanlian;1,6;62;03-30-2024
1878;1364;1878;Xie Bingkun and family;1,6;57;03-30-2024
1879;2069;1879;Jenny Linden Urnes;1,6;53;03-30-2024
1880;1872;1880;Evgeny (Eugene) Shvidler;1,6;60;03-30-2024
1881;2487;1881;Suman Munjal;1,6;71;03-30-2024
1882;3189;1882;Gao Xingjiang;1,6;60;03-30-2024
1883;1689;1883;Mofatraj Munot;1,6;79;03-30-2024
1884;3061;1884;Andrew Karam;1,6;42;03-30-2024
1885;3261;1885;Jorge Feffer and family;1,6;59;03-30-2024
1886;1721;1886;Yan Zhi;1,6;51;03-30-2024
1887;2486;1887;Renu Munjal;1,6;69;03-30-2024
1888;2104;1888;Nobutoshi Shimamura;1,6;98;03-30-2024
1889;1916;1889;Paolo Bulgari;1,6;86;03-30-2024
1890;2006;1890;Jens von Bahr;1,6;53;03-30-2024
1891;1910;1891;Katharina Andresen;1,6;28;03-30-2024
1892;1269;1892;Wu Zhigang and family;1,6;89;03-30-2024
1893;1571;1893;Zhang Wanzhen;1,6;74;03-30-2024
1894;1816;1894;Chen Yung-tai;1,6;88;03-30-2024
1895;2238;1895;Konstantin Strukov and family;1,6;65;03-30-2024
1896;1048;1896;Liu Xiaodong;1,6;56;03-30-2024
1897;2151;1897;Richard Chang;1,6;77;03-30-2024
1898;1788;1898;Alain Taravella;1,6;76;03-30-2024
1899;2500;1899;Dean Solon;1,6;59;03-30-2024
1900;2054;1900;Hemendra Kothari;1,6;77;03-30-2024
1901;2057;1901;Kwee Liong Phing;1,6;66;03-30-2024
1902;2056;1902;Kwee Liong Keng;1,6;78;03-30-2024
1903;2059;1903;Kwee Liong Tek;1,6;77;03-30-2024
1904;2058;1904;Kwee Liong Seen;1,6;71;03-30-2024
1905;1818;1905;Ivan Chrenko;1,6;56;03-30-2024
1906;1947;1906;Sidney Kimmel;1,6;96;03-30-2024
1907;2267;1907;Naomi Azrieli;1,6;58;03-30-2024
1908;2268;1908;Sharon Azrieli;1,6;63;03-30-2024
1909;2266;1909;Danna Azrieli;1,6;56;03-30-2024
1910;1483;1910;Mu Rongjun;1,6;44;03-30-2024
1911;1857;1911;Terence (Terry) Matthews;1,6;80;03-30-2024
1912;1428;1912;Xu Yingzhuo;1,6;56;03-30-2024
1913;1164;1913;Ben Ashkenazy;1,6;54;03-30-2024
1914;1908;1914;Nerio Alessandri;1,6;62;03-30-2024
1915;2406;1915;Farkhad Akhmedov;1,6;68;03-30-2024
1916;1801;1916;Zhang Xiaojuan;1,6;54;03-30-2024
1917;1837;1917;David Hoffmann;1,6;71;03-30-2024
1918;1909;1918;Alexandra Andresen;1,6;27;03-30-2024
1919;2078;1919;David McMurtry;1,6;83;03-30-2024
1920;1830;1920;Gao Yi and family;1,6;55;03-30-2024
1921;2055;1921;Sebastian Kulczyk;1,6;43;03-30-2024
1922;1987;1922;Leonid Simanovsky;1,6;74;03-30-2024
1923;1979;1923;Kishin RK;1,6;40;03-30-2024
1924;1949;1924;Raj Kumar;1,6;69;03-30-2024
1925;1876;1925;Laurie Tisch;1,6;73;03-30-2024
1926;1877;1926;Steven Tisch;1,6;75;03-30-2024
1927;1585;1927;Chen Qiongxiang;1,6;;03-30-2024
1928;2630;1928;Toto Wolff;1,6;52;03-30-2024
1929;1925;1929;Bharat Desai;1,6;71;03-30-2024
1930;2416;1930;Thomas Bruch;1,6;73;03-30-2024
1931;1900;1931;Yu Lili;1,6;56;03-30-2024
1932;1871;1932;Yuri Shefler;1,6;56;03-30-2024
1933;1651;1933;Masaaki Arai;1,6;58;03-30-2024
1934;2491;1934;Antonio Percassi;1,6;70;03-30-2024
1935;2134;1935;Soegiarto Adikoesoemo;1,5;86;03-30-2024
1936;2198;1936;Liu Gexin and family;1,5;72;03-30-2024
1937;1986;1937;Ron Sim;1,5;65;03-30-2024
1938;2379;1938;Thomas von Koch;1,5;58;03-30-2024
1939;1942;1939;Stephen Jarislowsky;1,5;98;03-30-2024
1940;1280;1940;Doris Fisher;1,5;92;03-30-2024
1941;2514;1941;Arkady Volozh;1,5;60;03-30-2024
1942;2355;1942;Gerald Schwartz;1,5;82;03-30-2024
1943;1645;1943;Zhang Hongwei;1,5;69;03-30-2024
1944;1892;1944;Wu Yulan;1,5;54;03-30-2024
1945;2558;1945;Kochouseph Chittilappilly;1,5;73;03-30-2024
1946;3188;1946;Jiang Yintai and family;1,5;73;03-30-2024
1947;1922;1947;Sandor Csanyi;1,5;71;03-30-2024
1948;1967;1948;Robert Mouawad;1,5;79;03-30-2024
1949;853;1949;Somphote Ahunai;1,5;56;03-30-2024
1950;1714;1950;Nikil Viswanathan;1,5;36;03-30-2024
1951;1679;1951;Joe Lau;1,5;34;03-30-2024
1952;1924;1952;Federico De Nora;1,5;56;03-30-2024
1953;1081;1953;Li Weiguo;1,5;59;03-30-2024
1954;2205;1954;George Marcus;1,5;82;03-30-2024
1955;2157;1955;Eduardo Costantini;1,5;77;03-30-2024
1956;1831;1956;Giammaria Giuliani;1,5;46;03-30-2024
1957;687;1957;Hong Jie;1,5;56;03-30-2024
1958;1918;1958;Ahmet Calik;1,5;66;03-30-2024
1959;2452;1959;He Zuxun;1,5;58;03-30-2024
1960;1496;1960;Timothy Springer;1,5;76;03-30-2024
1961;1899;1961;Yi Dasheng;1,5;63;03-30-2024
1962;2052;1962;Koh Wee Meng;1,5;60;03-30-2024
1963;2467;1963;Ali Metin Kazanci;1,5;89;03-30-2024
1964;3217;1964;Zhou Yahui;1,5;47;03-30-2024
1965;2063;1965;Lee Ho-jin;1,5;61;03-30-2024
1966;2237;1966;Jennifer Steinbrenner Swindal;1,5;64;03-30-2024
1967;2235;1967;Hal Steinbrenner;1,5;55;03-30-2024
1968;2236;1968;Jessica Steinbrenner;1,5;60;03-30-2024
1969;3265;1969;Park Soon-jae;1,5;69;03-30-2024
1970;3215;1970;Cristina Junqueira;1,5;41;03-30-2024
1971;1913;1971;Barbara Benetton;1,5;54;03-30-2024
1972;2041;1972;Torstein Hagen;1,5;81;03-30-2024
1973;3080;1973;John Phillips;1,5;73;03-30-2024
1974;3079;1974;Catherine Phillips;1,5;;03-30-2024
1975;1312;1975;John Armitage;1,5;64;03-30-2024
1976;1681;1976;Luo Yangyong and family;1,5;48;03-30-2024
1977;2223;1977;Igor Rotenberg;1,5;50;03-30-2024
1978;2242;1978;John Van Lieshout;1,5;78;03-30-2024
1979;1894;1979;Xiang Guangming and family;1,5;60;03-30-2024
1980;2358;1980;Sytse   Sid   Sijbrandij;1,5;44;03-30-2024
1981;2012;1981;Xu Zhenhua;1,5;;03-30-2024
1982;2016;1982;Justin Yuan;1,5;;03-30-2024
1983;1763;1983;Lei Jufang;1,5;71;03-30-2024
1984;1719;1984;Wu Yingming;1,5;57;03-30-2024
1985;1929;1985;Alan Gerry;1,5;95;03-30-2024
1986;2498;1986;Paul Sciarra;1,5;43;03-30-2024
1987;1739;1987;Yasuhiro Fukushima;1,5;76;03-30-2024
1988;2207;1988;Carsten Maschmeyer;1,5;64;03-30-2024
1989;2493;1989;G.V. Prasad;1,5;63;03-30-2024
1990;3260;1990;Hisako Yamamoto;1,5;;03-30-2024
1991;1699;1991;Vinod Saraf;1,5;71;03-30-2024
1992;1671;1992;Wei Huang;1,5;64;03-30-2024
1993;2435;1993;Henry Engelhardt;1,5;66;03-30-2024
1994;708;1994;Paul Lee;1,5;66;03-30-2024
1995;1137;1995;Li Zhongchu;1,5;60;03-30-2024
1996;2020;1996;Antti Aarnio-Wihuri;1,5;84;03-30-2024
1997;1794;1997;Stephen Winn;1,5;77;03-30-2024
1998;2027;1998;Amit Burman;1,5;54;03-30-2024
1999;1761;1999;Lau Cho Kun;1,5;88;03-30-2024
2000;2316;2000;Lee Su-jin;1,5;46;03-30-2024
2001;2026;2001;Vladimir Bogdanov;1,5;72;03-30-2024
2002;1964;2002;Romano Minozzi;1,5;89;03-30-2024
2003;1911;2003;Patricia Angelini Rossi;1,5;69;03-30-2024
2004;2481;2004;Jeffrey Lorberbaum;1,5;69;03-30-2024
2005;1467;2005;Andrei Krivenko;1,5;48;03-30-2024
2006;1782;2006;Ruan Shuilong and family;1,5;88;03-30-2024
2007;3287;2007;Hisao Nagata;1,5;67;03-30-2024
2008;2296;2008;Saroj Rani Gupta;1,5;73;03-30-2024
2009;2540;2009;Manohar Lal Agarwal;1,5;69;03-30-2024
2010;2293;2010;Dan Gertler;1,5;50;03-30-2024
2011;1912;2011;Mori Arkin;1,5;71;03-30-2024
2012;1707;2012;Sze Man Bok;1,5;74;03-30-2024
2013;2003;2013;Carmen Thyssen;1,5;80;03-30-2024
2014;1945;2014;Ke Xiping and family;1,5;63;03-30-2024
2015;1366;2015;Christoph Zeller;1,5;66;03-30-2024
2016;2000;2016;Jeff Tangney;1,5;51;03-30-2024
2017;1941;2017;Peter Jackson;1,5;62;03-30-2024
2018;3207;2018;Zhang Ning;1,5;49;03-30-2024
2019;1024;2019;Ye Xiaoping;1,5;61;03-30-2024
2020;1593;2020;Dong Fan;1,5;;03-30-2024
2021;2161;2021;Annalisa Doris;1,5;53;03-30-2024
2022;2162;2022;Massimo Doris;1,5;56;03-30-2024
2023;2442;2023;Bernd Freier;1,5;67;03-30-2024
2024;2335;2024;Neide Helena de Moraes;1,5;69;03-30-2024
2025;2287;2025;Jose Ermirio de Moraes Neto;1,5;71;03-30-2024
2026;2286;2026;Jose Roberto Ermirio de Moraes;1,5;66;03-30-2024
2027;2025;2027;John Bloor;1,5;80;03-30-2024
2028;2347;2028;Jimmy Rane;1,5;77;03-30-2024
2029;1796;2029;Wu Lanlan and family;1,5;50;03-30-2024
2030;2807;2030;Xu Chuanhua and family;1,5;89;03-30-2024
2031;1937;2031;He Zhenggang;1,5;70;03-30-2024
2032;1866;2032;Francisco Jose Riberas Mera;1,5;59;03-30-2024
2033;2805;2033;Lai Jianping;1,5;;03-30-2024
2034;1917;2034;Saket Burman;1,5;47;03-30-2024
2035;1755;2035;Kim Jung-min;1,5;22;03-30-2024
2036;1756;2036;Kim Jung-youn;1,5;20;03-30-2024
2037;2432;2037;Carmen Daurella Aguilera;1,5;;03-30-2024
2038;915;2038;Charles Ergen;1,5;71;03-30-2024
2039;3202;2039;Zhang Liguo;1,4;60;03-30-2024
2040;2189;2040;Eduard Kucera;1,4;71;03-30-2024
2041;1784;2041;Ivan Savvidis and family;1,4;65;03-30-2024
2042;2074;2042;Brandt Louie;1,4;80;03-30-2024
2043;1380;2043;Fu Guangming and family;1,4;70;03-30-2024
2044;2120;2044;Swift Xie;1,4;44;03-30-2024
2045;1760;2045;Lai Jianfa;1,4;;03-30-2024
2046;1882;2046;Chris Wallin;1,4;71;03-30-2024
2047;2099;2047;Igor Rybakov;1,4;51;03-30-2024
2048;2053;2048;Sergei Kolesnikov;1,4;52;03-30-2024
2049;1948;2049;Jim Koch;1,4;74;03-30-2024
2050;1595;2050;Bulent Eczacibasi;1,4;74;03-30-2024
2051;1895;2051;Xue Xiangdong and family;1,4;65;03-30-2024
2052;1293;2052;Pan Laican;1,4;;03-30-2024
2053;1844;2053;Randal J. Kirk;1,4;70;03-30-2024
2054;2146;2054;Shyam Bhartia;1,4;71;03-30-2024
2055;2423;2055;Chang Jing;1,4;41;03-30-2024
2056;2066;2056;Bernard Lewis and family;1,4;98;03-30-2024
2057;2145;2057;Hari Bhartia;1,4;67;03-30-2024
2058;1938;2058;Niranjan Hiranandani;1,4;74;03-30-2024
2059;1804;2059;Noubar Afeyan;1,4;61;03-30-2024
2060;2172;2060;Heikki Herlin;1,4;37;03-30-2024
2061;1798;2061;Yang Xuegang;1,4;59;03-30-2024
2062;2105;2062;Jared Smith;1,4;49;03-30-2024
2063;2356;2063;Antonio Luiz Seabra;1,4;81;03-30-2024
2064;2543;2064;Anna Maria Braun;1,4;45;03-30-2024
2065;2544;2065;Johanna Braun;1,4;44;03-30-2024
2066;2545;2066;Karl Friedrich Braun;1,4;41;03-30-2024
2067;1771;2067;Yusaku Maezawa;1,4;48;03-30-2024
2068;3262;2068;Anil Gupta;1,4;64;03-30-2024
2069;1698;2069;Krit Ratanarak;1,4;77;03-30-2024
2070;2923;2070;Gu Wei;1,4;59;03-30-2024
2071;2972;2071;Premchand Godha;1,4;77;03-30-2024
2072;2516;2072;Wan Long;1,4;83;03-30-2024
2073;2023;2073;Binny Bansal;1,4;41;03-30-2024
2074;2083;2074;Marius Nacht;1,4;58;03-30-2024
2075;3223;2075;Li Qiong;1,4;46;03-30-2024
2076;3288;2076;Naresh Trehan;1,4;77;03-30-2024
2077;1867;2077;Juan Maria Riberas Mera;1,4;55;03-30-2024
2078;2090;2078;David Paul;1,4;57;03-30-2024
2079;1722;2079;Yoshiaki Yoshida;1,4;83;03-30-2024
2080;1674;2080;Jin Lei and family;1,4;69;03-30-2024
2081;1856;2081;Vincent Lo;1,4;75;03-30-2024
2082;1732;2082;Chen Kaichen;1,4;;03-30-2024
2083;2141;2083;Kiki Barki;1,4;84;03-30-2024
2084;2050;2084;Ke Zunhong and family;1,4;69;03-30-2024
2085;1383;2085;Hao Hong;1,4;68;03-30-2024
2086;3196;2086;Shao Genhuo;1,4;58;03-30-2024
2087;1955;2087;Li Jiaquan;1,4;60;03-30-2024
2088;2279;2088;Diego Della Valle;1,4;70;03-30-2024
2089;2037;2089;Ali Ghodsi;1,4;45;03-30-2024
2090;2042;2090;Ayman Hariri;1,4;45;03-30-2024
2091;1544;2091;Aloke Lohia;1,4;65;03-30-2024
2092;2144;2092;Othman Benjelloun and family;1,4;91;03-30-2024
2093;1966;2093;Mario Moretti Polegato and family;1,4;71;03-30-2024
2094;3228;2094;Nie Tengyun and family;1,4;48;03-30-2024
2095;2097;2095;Boris Rotenberg;1,4;67;03-30-2024
2096;3052;2096;Mustafa Hamied;1,4;83;03-30-2024
2097;#N/A;2097;Toshio Motoya;1,4;80;03-30-2024
2098;2288;2098;Fang Hongbo;1,4;57;03-30-2024
2099;2927;2099;Jin Lei;1,4;58;03-30-2024
2100;2139;2100;Ziv Aviram;1,4;65;03-30-2024
2101;1854;2101;Li Weiwei;1,4;47;03-30-2024
2102;1758;2102;Christopher Kwok;1,4;37;03-30-2024
2103;1817;2103;Chey Tae-won;1,4;63;03-30-2024
2104;1759;2104;Edward Kwok;1,4;42;03-30-2024
2105;2010;2105;Gordon Wu;1,4;88;03-30-2024
2106;1705;2106;Suh Kyung-bae;1,4;61;03-30-2024
2107;2588;2107;Brad Keywell;1,4;54;03-30-2024
2108;2431;2108;Weili Dai;1,4;62;03-30-2024
2109;2343;2109;Mark Pincus;1,4;58;03-30-2024
2110;2262;2110;Jose Maria Aristrain;1,4;61;03-30-2024
2111;1785;2111;Keiichi Shibahara;1,4;59;03-30-2024
2112;2837;2112;Chen Huwen;1,4;53;03-30-2024
2113;2373;2113;Lina Tombolato;1,4;76;03-30-2024
2114;2959;2114;Sara George Muthoot;1,4;63;03-30-2024
2115;2957;2115;George Jacob Muthoot;1,4;71;03-30-2024
2116;2958;2116;George Thomas Muthoot;1,4;73;03-30-2024
2117;2956;2117;George Alexander Muthoot;1,4;68;03-30-2024
2118;1994;2118;Su Suyu and family;1,4;75;03-30-2024
2119;2546;2119;Ludwig Theodor Braun;1,4;34;03-30-2024
2120;2096;2120;Rihanna;1,4;36;03-30-2024
2121;1852;2121;Li Sze Lim;1,4;66;03-30-2024
2122;1504;2122;Wang Linpeng;1,4;55;03-30-2024
2123;2060;2123;Kwek Leng Keow;1,4;72;03-30-2024
2124;2156;2124;Alberto Cortina;1,4;78;03-30-2024
2125;1527;2125;William Franke;1,4;86;03-30-2024
2126;1839;2126;Hui Lin Chit;1,4;70;03-30-2024
2127;2061;2127;Kwek Leng Peck;1,4;68;03-30-2024
2128;3289;2128;Vijay Agarwal;1,4;75;03-30-2024
2129;1901;2129;Zeng Kaitian;1,4;49;03-30-2024
2130;2456;2130;Huang Shan;1,4;53;03-30-2024
2131;2609;2131;Tyler Perry;1,4;54;03-30-2024
2132;2095;2132;Mochtar Riady and family;1,4;94;03-30-2024
2133;2850;2133;Li Xuhui;1,4;55;03-30-2024
2134;2357;2134;Eric Ya Shen;1,4;53;03-30-2024
2135;2093;2135;Qin Long;1,4;58;03-30-2024
2136;2323;2136;Frederic Luddy;1,4;69;03-30-2024
2137;2264;2137;Tope Awotona;1,4;42;03-30-2024
2138;1362;2138;Wang Zhenhua;1,3;62;03-30-2024
2139;2411;2139;Lloyd Blankfein;1,3;69;03-30-2024
2140;1513;2140;Yuan Fugen and family;1,3;73;03-30-2024
2141;2278;2141;Darwin Deason;1,3;83;03-30-2024
2142;2064;2142;Michael Lee-Chin;1,3;73;03-30-2024
2143;2314;2143;Suresh Krishna;1,3;87;03-30-2024
2144;2208;2144;Lillian Teh Li Ming;1,3;;03-30-2024
2145;3290;2145;William Lee Pang Teh;1,3;;03-30-2024
2146;2174;2146;Lillyn Teh Li Hua;1,3;;03-30-2024
2147;3291;2147;Diona Teh Li Shian;1,3;;03-30-2024
2148;2192;2148;Lee Hae-jin;1,3;56;03-30-2024
2149;2499;2149;Rajesh Sharma;1,3;54;03-30-2024
2150;1847;2150;Eiichi Kuriwada;1,3;77;03-30-2024
2151;2211;2151;Randal Nardone;1,3;68;03-30-2024
2152;2490;2152;Adrian Paval;1,3;55;03-30-2024
2153;2396;2153;Vadim Yakunin;1,3;61;03-30-2024
2154;1963;2154;Bruce Mathieson;1,3;80;03-30-2024
2155;1145;2155;Pan Dong;1,3;59;03-30-2024
2156;3084;2156;Steven Schuurman;1,3;48;03-30-2024
2157;1878;2157;Michael Tojner;1,3;58;03-30-2024
2158;2366;2158;Michael Steinhardt;1,3;83;03-30-2024
2159;2044;2159;He Xiaopeng;1,3;46;03-30-2024
2160;2763;2160;Nan Cunhui;1,3;60;03-30-2024
2161;2473;2161;Arvind Lal;1,3;74;03-30-2024
2162;1419;2162;Tang Jinkui and family;1,3;68;03-30-2024
2163;3203;2163;Manuel Lao Hernandez and family;1,3;79;03-30-2024
2164;2123;2164;Yu Peidi;1,3;64;03-30-2024
2165;2410;2165;Sara Blakely;1,3;53;03-30-2024
2166;2465;2166;Fumio Kaneko;1,3;67;03-30-2024
2167;2508;2167;Min-Liang Tan;1,3;46;03-30-2024
2168;2838;2168;Chen Huxiong;1,3;53;03-30-2024
2169;1608;2169;Richard Kayne;1,3;78;03-30-2024
2170;2306;2170;Shirley Kao;1,3;67;03-30-2024
2171;2384;2171;Drorit Wertheim;1,3;68;03-30-2024
2172;2340;2172;Vitaly Orlov;1,3;59;03-30-2024
2173;3200;2173;Jet Jie Li;1,3;49;03-30-2024
2174;2327;2174;William MacMillan;1,3;69;03-30-2024
2175;2326;2175;Martha MacMillan;1,3;72;03-30-2024
2176;2325;2176;John MacMillan;1,3;74;03-30-2024
2177;3201;2177;Cargill MacMillan III;1,3;64;03-30-2024
2178;2248;2178;Myron Wentz;1,3;83;03-30-2024
2179;2975;2179;Peter Kelly;1,3;66;03-30-2024
2180;1065;2180;Zhang Wenzhong;1,3;62;03-30-2024
2181;2370;2181;Tony Tan Caktiong;1,3;71;03-30-2024
2182;2334;2182;Ulrich Mommert and family;1,3;83;03-30-2024
2183;2250;2183;Wu Xushun and family;1,3;75;03-30-2024
2184;2502;2184;Joseph Steinberg;1,3;80;03-30-2024
2185;1473;2185;Lin Chang Su-O;1,3;83;03-30-2024
2186;2440;2186;Paul Fireman;1,3;80;03-30-2024
2187;2186;2187;Seth Klarman;1,3;66;03-30-2024
2188;1805;2188;Syed Mokhtar AlBukhary;1,3;72;03-30-2024
2189;2291;2189;Ben Francis;1,3;31;03-30-2024
2190;2226;2190;Nobutada Saji;1,3;78;03-30-2024
2191;2451;2191;Polys Haji-Ioannou;1,3;64;03-30-2024
2192;3210;2192;Hua Xuande and family;1,3;80;03-30-2024
2193;2142;2193;Elena Baturina;1,3;61;03-30-2024
2194;2217;2194;Qu Miranda;1,3;39;03-30-2024
2195;2204;2195;Charlwin Mao;1,3;;03-30-2024
2196;3226;2196;Girdhari Jaisinghani;1,3;79;03-30-2024
2197;2233;2197;Denis Shtengelov;1,3;51;03-30-2024
2198;2341;2198;Jose Isaac Peres and family;1,3;83;03-30-2024
2199;1752;2199;Keeree Kanjanapas;1,3;73;03-30-2024
2200;2210;2200;Jahm Najafi;1,3;61;03-30-2024
2201;2507;2201;Sehat Sutardja;1,3;62;03-30-2024
2202;2313;2202;Karl Knauf;1,3;;03-30-2024
2203;2312;2203;Christine Knauf;1,3;;03-30-2024
2204;2638;2204;Zhang Gongyun;1,3;61;03-30-2024
2205;2598;2205;Li Wanqiang;1,3;46;03-30-2024
2206;2717;2206;Huang Chulong;1,3;65;03-30-2024
2207;2209;2207;Martin Moller Nielsen;1,3;59;03-30-2024
2208;1493;2208;Shi Yifeng;1,3;50;03-30-2024
2209;2188;2209;Michael Krasny;1,3;70;03-30-2024
2210;2610;2210;Real Plourde;1,3;;03-30-2024
2211;1962;2211;Youssef Mansour;1,3;78;03-30-2024
2212;1767;2212;Lin Lairong and family;1,3;55;03-30-2024
2213;3204;2213;Ramesh Kunhikannan;1,3;60;03-30-2024
2214;2616;2214;Petter Stordalen and family;1,3;61;03-30-2024
2215;2576;2215;Hong Feng;1,3;47;03-30-2024
2216;2270;2216;Thomas Bailey;1,3;87;03-30-2024
2217;1492;2217;Richard Saghian;1,3;42;03-30-2024
2218;2620;2218;Haryanto Tjiptodihardjo;1,3;60;03-30-2024
2219;2081;2219;Miao Yongjun;1,3;56;03-30-2024
2220;2501;2220;Michael Spencer;1,3;68;03-30-2024
2221;1540;2221;Li Min;1,3;58;03-30-2024
2222;2225;2222;Deniz Sahenk;1,3;78;03-30-2024
2223;1192;2223;Li Guoqiang;1,3;60;03-30-2024
2224;2206;2224;Yves-Loic Martin;1,3;58;03-30-2024
2225;2635;2225;Yi Xianzhong and family;1,3;64;03-30-2024
2226;3292;2226;Vlad Tenev;1,3;37;03-30-2024
2227;2387;2227;Wu Chung-yi;1,3;68;03-30-2024
2228;1813;2228;Josef Boquoi and family;1,3;90;03-30-2024
2229;2606;2229;Andrei Molchanov;1,3;52;03-30-2024
2230;3263;2230;Rezwan Razack;1,3;69;03-30-2024
2231;1914;2231;Angela Bennett;1,3;79;03-30-2024
2232;2243;2232;Pongsak Viddayakorn;1,3;90;03-30-2024
2233;1359;2233;Georg von Opel;1,3;57;03-30-2024
2234;2013;2234;Xu Zhihan;1,3;51;03-30-2024
2235;2503;2235;Zachary Stern;1,3;42;03-30-2024
2236;3264;2236;Horst Wortmann and family;1,3;82;03-30-2024
2237;2758;2237;Che Jianxing;1,3;57;03-30-2024
2238;2583;2238;Johan Johannson;1,3;57;03-30-2024
2239;2368;2239;Eddy Sugianto;1,3;78;03-30-2024
2240;3049;2240;Andy Fang;1,3;31;03-30-2024
2241;2131;2241;Zhou Chengjian;1,3;58;03-30-2024
2242;2489;2242;Sjamsul Nursalim;1,3;82;03-30-2024
2243;2290;2243;Zsolt Felcsuti;1,3;52;03-30-2024
2244;2624;2244;Shigefumi Wada;1,3;71;03-30-2024
2245;2021;2245;Alberto Alcocer;1,3;81;03-30-2024
2246;2170;2246;Joel Greenberg;1,3;66;03-30-2024
2247;1546;2247;Alexander Mamut;1,3;64;03-30-2024
2248;1533;2248;Huang Qiaoling;1,3;65;03-30-2024
2249;2305;2249;Mohammed Ibrahim;1,3;77;03-30-2024
2250;1389;2250;James Jannard;1,3;74;03-30-2024
2251;2968;2251;David Fattal and family;1,2;66;03-30-2024
2252;3248;2252;Lee Jay-hyun;1,2;64;03-30-2024
2253;2138;2253;Roman Avdeev;1,2;56;03-30-2024
2254;2277;2254;Chung Yong-jin;1,2;55;03-30-2024
2255;2476;2255;Nancy Lerner;1,2;63;03-30-2024
