ID;User_ID;Table_rank_2024_03;Person;net_worth_in_BillionUSD_2024_03;Age_of_person_2024_03;Date_of_data
1429;963;1429;Yoo Jung-hyun;2,3;54;2024-03-30
1430;1422;1430;Bob Ell;2,3;79;2024-03-30
1431;886;1431;Xue Hua;2,3;;2024-03-30
1432;1468;1432;Shu Ping;2,3;;2024-03-30
1433;1713;1433;Rolf Gerling;2,2;69;2024-03-30
1434;1352;1434;Tom Ford;2,2;62;2024-03-30
1435;3034;1435;Wang Xicheng;2,2;75;2024-03-30
1436;2186;1436;Jupally Rameshwar Rao;2,2;68;2024-03-30
1437;1432;1437;Stein Erik Hagen;2,2;67;2024-03-30
1438;1346;1438;Brett Blundy;2,2;64;2024-03-30
1439;2859;1439;Luiz Frias;2,2;60;2024-03-30
1440;1289;1440;Timothy Boyle;2,2;74;2024-03-30
1441;1652;1441;Louise Lindh;2,2;44;2024-03-30
1442;723;1442;Carl Ferdinand Oetker;2,2;51;2024-03-30
1443;724;1443;Julia Oetker;2,2;45;2024-03-30
1444;722;1444;Alfred Oetker;2,2;57;2024-03-30
1445;1835;1445;Reinfried Pohl Jr;2,2;64;2024-03-30
1446;1475;1446;Barbara Tyson;2,2;75;2024-03-30
1447;1390;1447;Teresita Sy-Coson;2,2;73;2024-03-30
1448;1484;1448;Michael Ying;2,2;74;2024-03-30
1449;2689;1449;Candido Pinheiro Koren de Lima;2,2;77;2024-03-30
1450;612;1450;Xu Jinfu;2,2;60;2024-03-30
1451;1634;1451;D. Leopoldo Del Pino;2,2;61;2024-03-30
1452;1527;1452;P.V. Krishna Reddy;2,2;54;2024-03-30
1453;1550;1453;Julio Bozano;2,2;88;2024-03-30
1454;1844;1454;Ryan Smith;2,2;45;2024-03-30
1455;1795;1455;Jamie Dimon;2,2;68;2024-03-30
1456;2744;1456;Guilherme Benchimol;2,2;47;2024-03-30
1457;1548;1457;Mika Anttonen;2,2;57;2024-03-30
1458;1442;1458;Lam Wai-ying;2,2;;2024-03-30
1459;1328;1459;Tang Yiu;2,2;89;2024-03-30
1460;2073;1460;Radik Shaimiev;2,2;59;2024-03-30
1461;945;1461;Aerin Lauder;2,2;53;2024-03-30
1462;1619;1462;Cameron Adams;2,2;44;2024-03-30
1463;1515;1463;Liang Rubo;2,2;41;2024-03-30
1464;2329;1464;Abhay Soi;2,2;50;2024-03-30
1465;1408;1465;Travis Boersma;2,2;53;2024-03-30
1466;1596;1466;Jennifer Pritzker;2,2;73;2024-03-30
1467;2879;1467;Tony Xu;2,2;39;2024-03-30
1468;2159;1468;Kristo Kaeaermann;2,2;43;2024-03-30
1469;2304;1469;Scott Nuttall;2,2;51;2024-03-30
1470;2199;1470;Albert Shigaboutdinov;2,2;71;2024-03-30
1471;2263;1471;Lawrence Golub;2,2;64;2024-03-30
1472;2207;1472;Rustem Sulteev;2,2;70;2024-03-30
1473;1375;1473;Ni Yongpei;2,2;72;2024-03-30
1474;2133;1474;Timothy Dunn;2,2;68;2024-03-30
1475;1311;1475;Lim Kok Thay;2,2;72;2024-03-30
1476;1137;1476;Wong Man Li;2,2;59;2024-03-30
1477;1689;1477;Kie Chie Wong;2,2;75;2024-03-30
1478;1954;1478;Sheryl Sandberg;2,2;54;2024-03-30
1479;1371;1479;Howard Marks;2,2;77;2024-03-30
1480;1350;1480;Dermot Desmond;2,2;73;2024-03-30
1481;1599;1481;Larry Robbins;2,2;54;2024-03-30
1482;1702;1482;David Booth;2,2;78;2024-03-30
1483;1854;1483;Wang Changtian;2,2;58;2024-03-30
1484;1162;1484;Dmitry Kamenshchik;2,2;55;2024-03-30
1485;1164;1485;Adam Kwok;2,2;40;2024-03-30
1486;1716;1486;Gerry Harvey;2,2;84;2024-03-30
1487;1500;1487;Maria Franca Fissolo;2,2;89;2024-03-30
1488;1747;1488;Mrudula Parekh;2,2;76;2024-03-30
1489;1211;1489;Alec Gores;2,2;71;2024-03-30
1490;1519;1490;Bill Malhotra;2,1;74;2024-03-30
1491;2101;1491;Boris Zingarevich;2,1;64;2024-03-30
1492;1467;1492;Thaksin Shinawatra;2,1;74;2024-03-30
1493;2102;1493;A. Jayson Adair;2,1;54;2024-03-30
1494;1433;1494;Bahaa Hariri;2,1;57;2024-03-30
1495;1585;1495;James Leprino;2,1;86;2024-03-30
1496;1024;1496;Li Jianquan;2,1;67;2024-03-30
1497;1380;1497;Jerry Reinsdorf;2,1;88;2024-03-30
1498;642;1498;Wang Junshi;2,1;75;2024-03-30
1499;1222;1499;Prayudh Mahagitsiri;2,1;78;2024-03-30
1500;1512;1500;Heikki Kyostila;2,1;78;2024-03-30
1501;1325;1501;Stephan Schmidheiny;2,1;76;2024-03-30
1502;1412;1502;Anand Burman;2,1;71;2024-03-30
1503;1564;1503;James Dinan;2,1;64;2024-03-30
1504;1131;1504;Alexander Skorobogatko;2,1;56;2024-03-30
1505;1537;1505;Ion Tiriac;2,1;84;2024-03-30
1506;1921;1506;Spiro Latsis;2,1;77;2024-03-30
1507;1482;1507;Elaine Wynn;2,1;81;2024-03-30
1508;1845;1508;Zakhar Smushkin;2,1;62;2024-03-30
1509;1420;1509;Georgi Domuschiev;2,1;51;2024-03-30
1510;1421;1510;Kiril Domuschiev;2,1;54;2024-03-30
1511;1405;1511;Clayton Zekelman;2,1;55;2024-03-30
1512;1338;1512;Xu Shugen;2,1;58;2024-03-30
1513;1701;1513;Bang Si-hyuk;2,1;51;2024-03-30
1514;1114;1514;Liang Yunchao;2,1;55;2024-03-30
1515;1610;1515;Vardis Vardinoyannis;2,1;91;2024-03-30
1516;1785;1516;Cai Huabo;2,1;48;2024-03-30
1517;1426;1517;Gordon Getty;2,1;90;2024-03-30
1518;1530;1518;T. Denny Sanford;2,1;88;2024-03-30
1519;3043;1519;Zygmunt Solorz;2,1;67;2024-03-30
1520;1348;1520;Chen Jinxia;2,1;56;2024-03-30
1521;1684;1521;Pieter van der Does;2,1;54;2024-03-30
1522;1655;1522;Jose Roberto Marinho;2,1;68;2024-03-30
1523;1654;1523;Joao Roberto Marinho;2,1;70;2024-03-30
1524;783;1524;Huang Yi;2,1;62;2024-03-30
1525;1760;1525;Jonathan Tisch;2,1;70;2024-03-30
1526;1583;1526;Edward Lampert;2,1;61;2024-03-30
1527;1867;1527;George Yancopoulos;2,1;64;2024-03-30
1528;2344;1528;Sandro Veronesi;2,1;64;2024-03-30
1529;2503;1529;Zhu Zhaojiang;2,1;50;2024-03-30
1530;1098;1530;Miguel Fluxa Rossello;2,1;85;2024-03-30
1531;2412;1531;David Golub;2,1;61;2024-03-30
1532;1746;1532;Alberto Palatchi;2,1;74;2024-03-30
1533;1605;1533;Peter Sondakh;2,1;74;2024-03-30
1534;1196;1534;Thor Bjorgolfsson;2,1;57;2024-03-30
1535;1084;1535;Suhail Bahwan;2,1;85;2024-03-30
1536;1609;1536;Masateru Uno;2,1;77;2024-03-30
1537;3054;1537;Zhou Hongyi;2,1;53;2024-03-30
1538;1608;1538;Hermanto Tanoko;2,1;61;2024-03-30
1539;1647;1539;Valentin Kipyatkov;2,1;47;2024-03-30
1540;1650;1540;Joe Lacob;2,1;68;2024-03-30
1541;1797;1541;Alfredo Egydio Arruda Villela Filho;2,1;54;2024-03-30
1542;1370;1542;Igor Makarov;2,1;61;2024-03-30
1543;1857;1543;Dan Wilks;2,1;67;2024-03-30
1544;1705;1544;Kommer Damen;2,1;80;2024-03-30
1545;2892;1545;Tim Draper;2;65;2024-03-30
1546;1611;1546;Jitendra Virwani;2;58;2024-03-30
1547;1491;1547;Andrey Andreev;2;50;2024-03-30
1548;1578;1548;B. Wayne Hughes Jr;2;64;2024-03-30
1549;3035;1549;David Adelman;2;52;2024-03-30
1550;1631;1550;Tim Cook;2;63;2024-03-30
1551;1391;1551;Katsumi Tada;2;78;2024-03-30
1552;1791;1552;Jack Cockwell;2;83;2024-03-30
1553;1752;1553;Brian Roberts;2;64;2024-03-30
1554;1492;1554;Michael Ashcroft;2;78;2024-03-30
1555;1891;1555;Chang Kuo-Hua;2;69;2024-03-30
1556;1541;1556;Zhang Fan;2;58;2024-03-30
1557;1520;1557;Craig McCaw;2;74;2024-03-30
1558;1128;1558;Raj Sardana;2;64;2024-03-30
1559;841;1559;Richard Branson;2;73;2024-03-30
1560;1504;1560;John Hancock;2;48;2024-03-30
1561;1418;1561;Domenico Dolce;2;65;2024-03-30
1562;1424;1562;Stefano Gabbana;2;61;2024-03-30
1563;1659;1563;David Mindus;2;52;2024-03-30
1564;2198;1564;Devi Shetty;2;71;2024-03-30
1565;1407;1565;Alex Beard;2;56;2024-03-30
1566;1963;1566;Thomas Steyer;2;66;2024-03-30
1567;3036;1567;Marcelo Claure;2;53;2024-03-30
1568;2317;1568;Bennett Rosenthal;2;60;2024-03-30
1569;1656;1569;Roberto Irineu Marinho;2;76;2024-03-30
1570;1235;1570;Andrew Tan;2;72;2024-03-30
1571;2190;1571;Fernando Roig;2;76;2024-03-30
1572;3067;1572;Edir Macedo;2;79;2024-03-30
1573;1529;1573;Ginia Rinehart;2;37;2024-03-30
1574;1607;1574;Elizabeth Sy;2;71;2024-03-30
1575;2448;1575;Lyu Yixiong;2;61;2024-03-30
1576;1552;1576;Nicola Bulgari;2;83;2024-03-30
1577;1764;1577;Tom Werner;2;73;2024-03-30
1578;1678;1578;Bambang Sutantio;2;65;2024-03-30
1579;1528;1579;Bianca Rinehart;2;47;2024-03-30
1580;1538;1580;Hope Welker;2;38;2024-03-30
1581;1388;1581;Henry Swieca;2;66;2024-03-30
1582;1526;1582;Linda Pritzker;2;70;2024-03-30
1583;908;1583;Liang Feng;2;55;2024-03-30
1584;2375;1584;Joseph Bae;2;52;2024-03-30
1585;1690;1585;Thomas Wu;2;73;2024-03-30
1586;1697;1586;Amy Adams Strunk;2;68;2024-03-30
1587;1292;1587;Samuel Chen;2;74;2024-03-30
1588;1748;1588;Dragos Paval;2;57;2024-03-30
1589;1729;1589;Mustafa Kucuk;2;60;2024-03-30
1590;3041;1590;Qian Dongqi;2;66;2024-03-30
1591;1403;1591;Huijiao Yu;2;57;2024-03-30
1592;1404;1592;Oren Zeev;2;59;2024-03-30
1593;1628;1593;R.G. Chandramogan;2;75;2024-03-30
1594;1614;1594;Charlotte Colket Weber;2;81;2024-03-30
1595;1586;1595;David Lichtenstein;2;62;2024-03-30
1596;1561;1596;Alexandra Daitch;2;61;2024-03-30
1597;1606;1597;Lucy Stitzer;2;64;2024-03-30
1598;1588;1598;Sarah MacMillan;2;70;2024-03-30
1599;1438;1599;Eugene Kaspersky;2;58;2024-03-30
1600;1536;1600;Wichai Thongtang;2;77;2024-03-30
1601;1903;1601;Esther Grether;2;88;2024-03-30
1602;947;1602;Yin Yee Lee;2;72;2024-03-30
1603;1591;1603;Simon Nixon;2;56;2024-03-30
1604;1779;1604;Clifford Asness;2;57;2024-03-30
1605;1579;1605;Hui Wing Mau;2;73;2024-03-30
1606;1553;1606;Howard Butt III.;2;71;2024-03-30
1607;1177;1607;Alexander Ponomarenko;2;59;2024-03-30
1608;1692;1608;Amy Wyss;2;53;2024-03-30
1609;1540;1609;Ales Zavoral;2;47;2024-03-30
1610;1980;1610;Farris Wilks;2;72;2024-03-30
1611;1868;1611;Steven Meng Yang;2;41;2024-03-30
1612;3108;1612;Li Liufa;2;66;2024-03-30
1613;1582;1613;Dominika Kulczyk;2;46;2024-03-30
1614;1630;1614;Parker Conrad;2;43;2024-03-30
1615;1368;1615;Harald Link;2;69;2024-03-30
1616;1461;1616;Victor Pinchuk;2;63;2024-03-30
1617;2228;1617;Hamad bin Jassim bin Jaber Al Thani;2;64;2024-03-30
1618;1719;1618;Jay Hennick;2;67;2024-03-30
1619;1956;1619;Ben Silbermann;2;41;2024-03-30
1620;1554;1620;Stephen Butt;2;68;2024-03-30
1621;1513;1621;Martin Lau;2;50;2024-03-30
1622;2064;1622;M.Satyanarayana Reddy;2;66;2024-03-30
1623;1800;1623;Richard Fortin;2;75;2024-03-30
1624;1816;1624;William Koch;2;83;2024-03-30
1625;1640;1625;Christopher Goldsbury;2;81;2024-03-30
1626;1722;1626;Hal Jackman;1,9;91;2024-03-30
1627;1351;1627;Dong Wei;1,9;53;2024-03-30
1628;1714;1628;John Goff;1,9;68;2024-03-30
1629;1668;1629;Ronald Perelman;1,9;81;2024-03-30
1630;1799;1630;William Foley II.;1,9;79;2024-03-30
1631;1917;1631;Kim Jun-ki;1,9;79;2024-03-30
1632;1683;1632;Riaz Valani;1,9;47;2024-03-30
1633;2275;1633;David Kaplan;1,9;56;2024-03-30
1634;1813;1634;Sergei Katsiev;1,9;66;2024-03-30
1635;1622;1635;Leslie Alexander;1,9;80;2024-03-30
1636;1079;1636;Wong Luen Hei;1,9;62;2024-03-30
1637;927;1637;Wu Shaoxun;1,9;68;2024-03-30
1638;1502;1638;Mario Germano Giuliani;1,9;52;2024-03-30
1639;1688;1639;Evan Williams;1,9;51;2024-03-30
1640;1687;1640;Todd Wagner;1,9;63;2024-03-30
1641;1154;1641;Deng Weiming;1,9;55;2024-03-30
1642;1293;1642;Chu Lam Yiu;1,9;54;2024-03-30
1643;1995;1643;Girdhari Lal Bawri;1,9;76;2024-03-30
1644;1922;1644;Peter Leibinger;1,9;57;2024-03-30
1645;1923;1645;Regine Leibinger;1,9;61;2024-03-30
1646;1924;1646;Nicola Leibinger-Kammueller;1,9;64;2024-03-30
1647;2855;1647;Gavril Yushvaev;1,9;66;2024-03-30
1648;1160;1648;Hou Juncheng;1,9;59;2024-03-30
1649;1589;1649;Strive Masiyiwa;1,9;63;2024-03-30
1650;1620;1650;Will Adderley;1,9;52;2024-03-30
1651;1708;1651;Keith Dunleavy;1,9;54;2024-03-30
1652;1488;1652;Zhao Tao;1,9;58;2024-03-30
1653;1309;1653;Li Haiyan;1,9;;2024-03-30
1654;1523;1654;Oei Hong Leong;1,9;76;2024-03-30
1655;1376;1655;Heloise Pratt;1,9;61;2024-03-30
1656;1831;1656;Massimo Moratti;1,9;78;2024-03-30
1657;2754;1657;Roberto Hernandez Ramirez;1,9;82;2024-03-30
1658;2265;1658;Anthony Hall;1,9;68;2024-03-30
1659;2149;1659;Conni Jonsson;1,9;63;2024-03-30
1660;1150;1660;Chen Zhiping;1,9;48;2024-03-30
1661;1364;1661;Lai Shixian;1,9;49;2024-03-30
1662;1949;1662;Duke Reyes;1,9;67;2024-03-30
1663;1947;1663;Karl-Johan Persson;1,9;49;2024-03-30
1664;1720;1664;Ilkka Herlin;1,9;65;2024-03-30
1665;1638;1665;Phillip Frost;1,9;87;2024-03-30
1666;1665;1666;Nihat Ozdemir;1,9;73;2024-03-30
1667;1676;1667;S.D. Shibulal;1,9;69;2024-03-30
1668;1443;1668;Marc Lasry;1,9;63;2024-03-30
1669;2231;1669;Michael Arougheti;1,9;51;2024-03-30
1670;3048;1670;Wu Kai;1,9;56;2024-03-30
1671;1170;1671;Peter Lim;1,9;70;2024-03-30
1672;1384;1672;Alex Shevchenko;1,9;44;2024-03-30
1673;1369;1673;Max Lytvyn;1,9;44;2024-03-30
1674;1942;1674;Rubens Ometto Silveira Mello;1,9;74;2024-03-30
1675;1771;1675;David Zalik;1,9;50;2024-03-30
1676;1547;1676;Roberto Angelini Rossi;1,9;75;2024-03-30
1677;1894;1677;Ana Lucia de Mattos Barretto Villela;1,9;50;2024-03-30
1678;988;1678;Lin Xiucheng;1,9;68;2024-03-30
1679;3030;1679;Huang Zhenda;1,9;76;2024-03-30
1680;1397;1680;Wang Wenmo;1,9;67;2024-03-30
1681;3038;1681;Chow Shing Yuk;1,9;46;2024-03-30
1682;2251;1682;Sefik Yilmaz Dizdar;1,9;86;2024-03-30
1683;1698;1683;Marc Andreessen;1,9;52;2024-03-30
1684;1782;1684;Alex Birkenstock;1,9;55;2024-03-30
1685;2909;1685;Rubens Menin Teixeira de Souza;1,9;68;2024-03-30
1686;1658;1686;Robert G. Miller;1,9;78;2024-03-30
1687;2018;1687;Drew Houston;1,9;41;2024-03-30
1688;1832;1688;Liora Ofer;1,9;70;2024-03-30
1689;1344;1689;Sezai Bacaksiz;1,9;74;2024-03-30
1690;2112;1690;Banwari Lal Bawri;1,9;70;2024-03-30
1691;2104;1691;Rajendra Agarwal;1,9;65;2024-03-30
1692;2272;1692;Sam Hupert;1,9;69;2024-03-30
1693;1639;1693;Jayme Garfinkel;1,9;78;2024-03-30
1694;1736;1694;James Leininger;1,9;79;2024-03-30
1695;1478;1695;Wei Ing-Chou;1,9;70;2024-03-30
1696;1910;1696;Ho Hung Anh;1,8;53;2024-03-30
1697;1406;1697;Zhao Fenggang;1,8;58;2024-03-30
1698;2407;1698;Robert Fisher;1,8;70;2024-03-30
1699;1886;1699;Zadik Bino;1,8;80;2024-03-30
1700;3060;1700;Michael Rees;1,8;49;2024-03-30
1701;2453;1701;Dmitry Nikolaev;1,8;57;2024-03-30
1702;2146;1702;Anurang Jain;1,8;62;2024-03-30
1703;1821;1703;Marianna Latsis;1,8;71;2024-03-30
1704;1632;1704;Mark Coombs;1,8;63;2024-03-30
1705;1481;1705;Wei Ying-Chiao;1,8;69;2024-03-30
1706;1479;1706;Wei Yin-Chun;1,8;67;2024-03-30
1707;1480;1707;Wei Yin-Heng;1,8;65;2024-03-30
1708;1878;1708;Hamdi Akin;1,8;69;2024-03-30
1709;2488;1709;Wu Li-gann;1,8;83;2024-03-30
1710;1648;1710;Koo Kwang-mo;1,8;46;2024-03-30
1711;1777;1711;Herbert Allen Jr;1,8;84;2024-03-30
1712;1696;1712;Zhang Li;1,8;71;2024-03-30
1713;2496;1713;Yeh Kuo-I;1,8;82;2024-03-30
1714;1890;1714;Safra Catz;1,8;62;2024-03-30
1715;2118;1715;Anthony Casalena;1,8;41;2024-03-30
1716;1829;1716;Jim McKelvey;1,8;58;2024-03-30
1717;1472;1717;Sun Mengquan;1,8;74;2024-03-30
1718;1712;1718;Mario Gabelli;1,8;82;2024-03-30
1719;1805;1719;Irving Grousbeck;1,8;89;2024-03-30
1720;2156;1720;Kagemasa Kozuki;1,8;83;2024-03-30
1721;2759;1721;Qi Jinxing;1,8;62;2024-03-30
1722;1633;1722;John de Mol;1,8;69;2024-03-30
1723;1306;1723;Lam Kong;1,8;59;2024-03-30
1724;2301;1724;Alan Miller;1,8;86;2024-03-30
1725;1534;1725;Otto Toto Sugiri;1,8;70;2024-03-30
1726;1629;1726;Binod Chaudhary;1,8;68;2024-03-30
1727;1415;1727;Chi Yufeng;1,8;53;2024-03-30
1728;1590;1728;Robert Miller;1,8;90;2024-03-30
1729;1642;1729;Brian Higgins;1,8;59;2024-03-30
1730;1626;1730;O. Francis Biondi;1,8;59;2024-03-30
1731;2061;1731;Tom Persson;1,8;39;2024-03-30
1732;2583;1732;Sergei Sudarikov;1,8;52;2024-03-30
1733;1624;1733;Sabrina Benetton;1,8;50;2024-03-30
1734;2260;1734;Gary Friedman;1,8;66;2024-03-30
1735;2145;1735;Mitchell Jacobson;1,8;73;2024-03-30
1736;3039;1736;Shunsaku Sagami;1,8;33;2024-03-30
1737;1441;1737;Thomas Kwok;1,8;72;2024-03-30
1738;2079;1738;Wilma Tisch;1,8;96;2024-03-30
1739;1941;1739;Stefan Olsson;1,8;75;2024-03-30
1740;2326;1740;Alexander Sixt;1,8;44;2024-03-30
1741;2327;1741;Konstantin Sixt;1,8;41;2024-03-30
1742;2532;1742;William Fisher;1,8;66;2024-03-30
1743;1166;1743;Louis Le Duff;1,8;77;2024-03-30
1744;2105;1744;Chirayu Amin;1,8;77;2024-03-30
1745;1667;1745;Pierre Karl Peladeau;1,8;62;2024-03-30
1746;1398;1746;Wang Zhenghua;1,8;79;2024-03-30
1747;1664;1747;Maike Oberwelland-Height;1,8;;2024-03-30
1748;1990;1748;Zhou Zongwen;1,8;67;2024-03-30
1749;2036;1749;Manfredi Lefebvre d  Ovidio;1,8;70;2024-03-30
1750;2189;1750;Satish Reddy;1,8;56;2024-03-30
1751;1742;1751;Duncan MacMillan;1,8;86;2024-03-30
1752;2979;1752;Sunil Vachani;1,8;55;2024-03-30
1753;1505;1753;Hu Yangzhong;1,8;59;2024-03-30
1754;2053;1754;Yoshiko Mori;1,8;83;2024-03-30
1755;1939;1755;Jerry Moyes;1,8;80;2024-03-30
1756;1707;1756;Marek Dospiva;1,8;54;2024-03-30
1757;2076;1757;Charlotte Soderstrom;1,8;47;2024-03-30
1758;1660;1758;Adriaan Mol;1,8;40;2024-03-30
1759;1979;1759;Weng Xianding;1,8;62;2024-03-30
1760;1637;1760;James France;1,8;79;2024-03-30
1761;1675;1761;Shen Xiqiang;1,8;76;2024-03-30
1762;2196;1762;James Scapa;1,8;67;2024-03-30
1763;1907;1763;Jaroslav Hascak;1,8;54;2024-03-30
1764;2042;1764;K.C. Liu;1,8;70;2024-03-30
1765;1700;1765;Lesley Bamberger;1,8;58;2024-03-30
1766;1897;1766;Mohammed Dewji;1,8;48;2024-03-30
1767;1955;1767;Amnon Shashua;1,8;63;2024-03-30
1768;1657;1768;Gary Michelson;1,8;75;2024-03-30
1769;2016;1769;Christoph Henkel;1,8;66;2024-03-30
1770;1566;1770;Fritz Draexlmaier;1,8;;2024-03-30
1771;1662;1771;Ezra Nahmad;1,8;78;2024-03-30
1772;2152;1772;Zbigniew Juroszek;1,7;61;2024-03-30
1773;1703;1773;Jim Breyer;1,7;62;2024-03-30
1774;1497;1774;Phongthep Chiaravanont;1,7;72;2024-03-30
1775;1946;1775;David Penaloza Alanis;1,7;50;2024-03-30
1776;1807;1776;Ilona Herlin;1,7;59;2024-03-30
1777;2286;1777;Li Li;1,7;58;2024-03-30
1778;1381;1778;Chad Richison;1,7;53;2024-03-30
1779;1695;1779;Alan Zekelman;1,7;61;2024-03-30
1780;1762;1780;Wang Chou-hsiong;1,7;83;2024-03-30
1781;1861;1781;Anthony Wood;1,7;58;2024-03-30
1782;1450;1782;Melissa Ma;1,7;;2024-03-30
1783;2276;1783;Kim Kardashian;1,7;43;2024-03-30
1784;1840;1784;Sathien Sathientham;1,7;69;2024-03-30
1785;3040;1785;Don Levin;1,7;73;2024-03-30
1786;1459;1786;Ni Zugen;1,7;67;2024-03-30
1787;1961;1787;Terry Snow;1,7;80;2024-03-30
1788;2570;1788;Ulrike Meister;1,7;57;2024-03-30
1789;2298;1789;Jorge Mas;1,7;61;2024-03-30
1790;1329;1790;Tian Ming;1,7;70;2024-03-30
1791;1699;1791;Giovanni Arvedi;1,7;86;2024-03-30
1792;2144;1792;Gregg Hymowitz;1,7;58;2024-03-30
1793;1584;1793;Somsri Lamsam;1,7;68;2024-03-30
1794;2150;1794;George Joseph;1,7;102;2024-03-30
1795;3221;1795;Mehmet Sinan Tara;1,7;65;2024-03-30
1796;2300;1796;Jeffrey Michael;1,7;67;2024-03-30
1797;2257;1797;David Feffer;1,7;67;2024-03-30
1798;1901;1798;Philippe Ginestet;1,7;70;2024-03-30
1799;2596;1799;Franziska Wuerbser;1,7;36;2024-03-30
1800;2569;1800;Gabriella Meister;1,7;;2024-03-30
1801;1559;1801;Manas Chiaravanond;1,7;68;2024-03-30
1802;1798;1802;Gary Fegel;1,7;50;2024-03-30
1803;2267;1803;Richard Hayne;1,7;76;2024-03-30
1804;2268;1804;Michael Heine;1,7;74;2024-03-30
1805;2070;1805;Carlos Sanchez;1,7;62;2024-03-30
1806;2450;1806;Pawan Munjal;1,7;69;2024-03-30
1807;2003;1807;Sasson Dayan;1,7;83;2024-03-30
1808;1927;1808;Li Rucheng;1,7;72;2024-03-30
1809;1770;1809;Vladimir Yevtushenkov;1,7;75;2024-03-30
1810;1560;1810;Prathip Chiravanond;1,7;75;2024-03-30
1811;2321;1811;Dhruv Sawhney;1,7;79;2024-03-30
1812;2020;1812;Rameshchandra Jain;1,7;75;2024-03-30
1813;1745;1813;Meng Qingshan;1,7;75;2024-03-30
1814;2017;1814;Daniel Hirschfeld;1,7;82;2024-03-30
1815;1448;1815;Sergey Lomakin;1,7;50;2024-03-30
1816;1612;1816;Wang Chaobin;1,7;68;2024-03-30
1817;1875;1817;Fredrik Oesterberg;1,7;53;2024-03-30
1818;2593;1818;V. Prem Watsa;1,7;73;2024-03-30
1819;907;1819;Li Liangbin;1,7;56;2024-03-30
1820;1598;1820;Ren Jianhua;1,7;67;2024-03-30
1821;3086;1821;Femi Otedola;1,7;61;2024-03-30
1822;2050;1822;Deepak Mehta;1,7;67;2024-03-30
1823;1474;1823;Torsten Toeller;1,7;57;2024-03-30
1824;747;1824;Su Qingcan;1,7;55;2024-03-30
1825;2116;1825;Stewart Butterfield;1,7;51;2024-03-30
1826;1794;1826;Norbert Dentressangle;1,7;69;2024-03-30
1827;2119;1827;Chang Jianming;1,7;59;2024-03-30
1828;1076;1828;Tseng Cheng;1,7;62;2024-03-30
1829;1929;1829;Scott Lin;1,7;91;2024-03-30
1830;1299;1830;Georg Haub;1,7;62;2024-03-30
1831;1740;1831;Lu Di;1,7;;2024-03-30
1832;3042;1832;Ron Corio;1,7;62;2024-03-30
1833;1846;1833;Peter Sperling;1,7;64;2024-03-30
1834;1723;1834;Pavan Jain;1,7;72;2024-03-30
1835;1621;1835;Faisal Bin Qassim Al Thani;1,7;76;2024-03-30
1836;1749;1836;Jorge Perez;1,7;74;2024-03-30
1837;1839;1837;Andres Santo Domingo;1,7;45;2024-03-30
1838;1753;1838;Joe Rogers Jr;1,7;77;2024-03-30
1839;1778;1839;Vasily Anisimov;1,7;72;2024-03-30
1840;1506;1840;Huang Dawen;1,7;63;2024-03-30
1841;1803;1841;Bill Gross;1,7;79;2024-03-30
1842;1721;1842;Asok Kumar Hiranandani;1,7;69;2024-03-30
1843;1718;1843;William Heinecke;1,7;74;2024-03-30
1844;2546;1844;Inder Jaisinghani;1,7;71;2024-03-30
1845;1945;1845;Nelson Peltz;1,7;81;2024-03-30
1846;2397;1846;Cho Jyh-jer;1,7;75;2024-03-30
1847;1766;1847;Ian Wood;1,7;81;2024-03-30
1848;1978;1848;Wang Junmin;1,7;55;2024-03-30
1849;1973;1849;David Teoh;1,7;68;2024-03-30
1850;1976;1850;Kenny Troutt;1,7;76;2024-03-30
1851;2091;1851;Yao Kuizhang;1,7;59;2024-03-30
1852;2239;1852;Bernhard Braun-Luedicke;1,7;47;2024-03-30
1853;2240;1853;Eva Maria Braun-Luedicke;1,7;37;2024-03-30
1854;2241;1854;Friederike Braun-Luedicke;1,7;40;2024-03-30
1855;2299;1855;Lorinc Meszaros;1,7;58;2024-03-30
1856;1439;1856;Artem Khachatryan;1,6;49;2024-03-30
1857;1809;1857;Stanley Hubbard;1,6;90;2024-03-30
1858;1877;1858;Aziz Akhannouch;1,6;63;2024-03-30
1859;2403;1859;Daniel Feffer;1,6;64;2024-03-30
1860;2647;1860;Chu Mang Yee;1,6;64;2024-03-30
1861;1355;1861;Jeffrey Gundlach;1,6;65;2024-03-30
1862;1437;1862;Jared Isaacman;1,6;41;2024-03-30
1863;1876;1863;Shiv Kishan Agrawal;1,6;83;2024-03-30
1864;1423;1864;Paul Foster;1,6;66;2024-03-30
1865;1911;1865;Archie Hwang;1,6;71;2024-03-30
1866;2086;1866;Alfred West Jr;1,6;81;2024-03-30
1867;1178;1867;Nicholas Pritzker;1,6;80;2024-03-30
1868;1948;1868;Mike Repole;1,6;56;2024-03-30
1869;1804;1869;Sue Gross;1,6;74;2024-03-30
1870;2011;1870;Rajinder Gupta;1,6;65;2024-03-30
1871;1485;1871;Yu Qibing;1,6;58;2024-03-30
1872;2432;1872;Sunjay Kapur;1,6;52;2024-03-30
1873;2758;1873;Gretel Packer;1,6;57;2024-03-30
1874;2777;1874;Shao Qinxiang;1,6;69;2024-03-30
1875;2404;1875;Ruben Feffer;1,6;;2024-03-30
1876;1416;1876;Daniel Chiu;1,6;63;2024-03-30
